MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,GarageYrBlt_NaN,LotFrontage_NaN
190,0,-0.2818773920324846,-0.4176462033594228,1,1,3,3,0,0,0,17,2,2,1,4,6,6,1910,1998,3,1,8,8,3,-0.5670159496749859,3,4,0,4,0,2,5,1.327462586010038,6,-0.2930252797528886,-0.893816853810625,0.3682196634050149,2,0,0,5,0.4200601334446287,1.6203240252415017,-0.10119701650206231,1.4648524017399704,0.0,1.0,2,0,4,2,4,9,7,1,2,5,1900.0,3,2.0,0.15383069607126698,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,1.476422486674257,0,3,4,1,-0.08959195989676072,11,2007,9,4,0,0
60,4,0.14567787428566223,0.09209108459033072,1,1,0,3,0,4,0,5,2,2,0,5,6,5,1997,1997,1,1,13,14,3,-0.5670159496749859,3,2,2,2,4,4,2,0.4536144509330866,6,-0.2930252797528886,-0.8756100625371991,-0.5169033112743283,1,0,1,5,-0.6048128957115653,1.2703702324488508,-0.10119701650206231,0.6985146837043712,1.0,0.0,2,1,3,1,2,7,7,0,3,1,1997.0,2,2.0,0.9805032311446081,5,5,2,-0.7407604083206012,1.6948867685839393,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,5,2007,9,4,0,0
60,4,0.10101769377900129,0.17999355841851808,1,1,1,3,0,0,0,8,2,2,0,5,6,8,1993,1993,1,1,13,14,1,-0.18675366440465122,0,2,2,2,1,4,0,-0.28849778438352036,6,-0.2930252797528886,-0.4340953741566193,-0.8437179480790089,1,2,1,5,-1.490045679966812,1.058064931487976,-0.10119701650206231,0.09926836822625643,0.0,0.0,2,1,3,1,4,6,7,1,5,3,1993.0,0,2.0,-0.2455728882900102,5,5,2,1.093160438790698,0.22960760818331175,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,3,0.7565137339887577,4,2009,9,4,0,1
20,4,0.5207389787793489,0.277738577576424,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,13,14,1,0.4563369650966501,2,4,2,2,4,0,0,1.5821519922133704,6,-0.2930252797528886,-0.3066478352426375,1.2170299006616159,1,0,1,5,1.136576868515127,-0.7850250438866518,-0.10119701650206231,0.33689426235310954,0.0,0.0,2,0,3,1,2,6,7,0,3,1,1999.0,2,2.0,-0.0040730465831914486,5,5,2,0.508202927212094,-0.2736195782169038,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2006,9,4,0,0
20,4,0.3180709763381057,0.3994243120298091,1,1,3,1,0,4,0,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,-0.2985955130135732,3,4,1,4,4,4,5,0.17257786477768516,6,-0.2930252797528886,-0.27478595051414206,-0.2082450431810189,1,4,1,1,-0.422099232677902,-0.7850250438866518,-0.10119701650206231,-1.2120229323752736,1.0,0.0,1,0,3,1,4,6,7,0,3,1,1965.0,0,1.0,-0.18984215558843665,5,5,1,0.20781934018524323,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,5,2007,9,4,0,0
30,4,0.7836513126881294,0.3455333598631888,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1920,1950,1,1,14,15,3,-0.5670159496749859,3,4,0,4,4,4,0,-0.7320086469100133,6,-0.2930252797528886,-0.47961235234018423,-1.3475571798195582,1,1,0,5,-0.8541256358996608,-0.7850250438866518,-0.10119701650206231,-1.6413444084758226,0.0,0.0,1,0,2,1,4,5,7,0,3,2,1920.0,3,1.0,-0.49636118544709124,1,5,2,-0.7407604083206012,-0.7028427666170877,0.839155529560141,-0.10333053085137019,-0.28593545802354126,0,3,4,3,0.6154961183411712,5,2010,0,0,0,0
20,4,0.4812652951908767,0.08851695160842045,1,1,0,3,0,4,0,12,2,2,0,2,4,5,1959,1959,1,1,10,11,3,-0.5670159496749859,3,4,1,4,4,4,0,0.2801621829152998,6,-0.2930252797528886,-0.4090610361556586,-0.23094050407023284,1,1,1,5,0.33281693211082297,-0.7850250438866518,-0.10119701650206231,-0.4618333148372465,1.0,0.0,1,1,3,1,4,6,7,0,3,6,1979.0,1,0.0,-2.196148532845085,3,3,2,2.0417401872965426,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,3,0.6154961183411712,1,2010,9,4,1,0
20,4,0.10101769377900129,0.3414682036927174,1,1,0,3,0,4,0,14,2,2,0,2,6,7,1977,2001,1,1,10,11,1,-0.41043736162249517,3,4,2,4,4,2,0,1.6655847287282552,6,-0.2930252797528886,-0.34306141778948945,1.2669599146178865,1,2,1,5,1.1791869431243696,-0.7850250438866518,-0.10119701650206231,0.3792375543176162,1.0,0.0,2,0,3,1,2,6,7,2,5,1,1977.0,2,2.0,0.03308077521785759,5,5,2,0.587251239587581,0.30361160618334343,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,2,2010,9,4,0,1
60,4,0.4812652951908767,0.06437945918526351,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,1.3119271069549032,2,4,1,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.41024457114851,-0.705275636654804,1,4,1,5,-0.367737702372786,0.9764090465030241,-0.10119701650206231,0.6040290929096769,0.0,0.0,2,1,3,1,2,7,7,1,5,1,1985.0,0,2.0,0.014503864317333071,5,5,2,0.7769671892887499,-0.022005985016796018,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2010,9,4,0,0
90,4,-0.08444321128330545,-0.46785965524820816,1,1,3,0,0,4,0,20,2,2,2,2,5,5,1979,1979,1,1,6,6,3,-0.5670159496749859,3,1,3,3,2,3,4,-0.9691332664786333,4,-0.2930252797528886,-1.2761594705525703,-2.3870092885455563,1,4,1,5,1.0314516754403618,-0.7850250438866518,-0.10119701650206231,0.23242726049941279,0.0,0.0,2,0,4,2,4,8,7,0,3,1,1979.0,3,2.0,-0.2920151655413215,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2009,9,2,0,0
20,4,1.0915367694630884,0.3039320209209935,1,1,0,3,0,0,0,5,2,2,0,2,7,5,2009,2009,1,1,13,14,3,-0.5670159496749859,3,4,2,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,1.5140312920999595,0.39545421647207163,1,0,1,5,0.33534400596811387,-0.7850250438866518,-0.10119701650206231,-0.45932206304676193,0.0,0.0,2,0,3,1,2,6,7,0,3,1,2009.0,2,3.0,1.2405799837519513,5,5,2,-0.7407604083206012,-0.1700139810168594,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,5,2010,9,4,0,0
50,5,0.10101769377900129,-0.2712513777343622,1,1,3,3,0,0,0,9,2,2,0,0,7,4,1931,1950,1,1,12,13,1,2.788239508592673,3,1,2,4,4,4,3,-0.4773192407066807,6,-0.2930252797528886,0.5809332393368785,-0.02668135606730748,1,0,1,1,0.33534400596811387,0.5961259250016768,-0.10119701650206231,0.753167199167183,0.0,0.0,1,1,4,1,4,7,7,2,5,5,1951.0,3,1.0,-1.0815338788136135,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,2.9895580957582255,0,3,4,1,-0.08959195989676072,6,2007,9,4,0,1
60,1,0.40075622687664353,0.10005684907543395,1,1,3,3,0,4,0,21,2,2,0,5,8,5,2003,2004,3,1,13,14,1,3.727711036907618,2,4,2,0,4,4,6,-0.9691332664786333,6,-0.2930252797528886,1.1203094308121229,0.00282274308867063,1,0,1,5,-0.13574100237824666,1.4056856989953423,-0.10119701650206231,1.0344609124571544,0.0,0.0,2,1,3,1,2,9,7,1,2,1,2003.0,2,2.0,0.8133110330398874,5,5,2,0.3659159649362173,-0.036806784616802354,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2008,9,4,0,0
30,5,-0.2818773920324846,0.3775732009755031,1,0,3,3,0,4,0,17,2,2,0,2,4,7,1885,1995,4,1,13,14,3,-0.5670159496749859,3,4,0,1,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.18265968023068538,-0.9322302455469432,1,2,1,5,-0.1534377867629691,-0.7850250438866518,-0.10119701650206231,-0.9450435818740919,0.0,0.0,1,0,2,1,4,6,7,0,3,5,1954.0,3,1.0,-0.9282743638842863,1,1,0,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,3,0.7036321281209127,8,2007,9,4,0,0
20,5,-0.8396296702695198,-0.7752247887710867,1,1,3,3,0,4,0,17,2,2,0,2,5,5,1948,1950,1,1,13,14,3,-0.5670159496749859,3,4,1,4,4,4,0,-0.7407910402273696,1,0.7060872075825406,-0.10182143341659537,-0.5963374243865771,1,0,1,5,-1.0296143598081264,-0.7850250438866518,-0.10119701650206231,-1.8157343934988253,0.0,0.0,1,0,2,1,4,5,7,0,3,5,1948.0,3,1.0,-1.0350916015623022,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,4,2008,9,5,0,0
50,5,0.7836513126881294,-0.09210745906006979,1,1,3,3,0,0,0,9,0,2,0,0,5,7,1919,2005,1,1,5,5,3,-0.5670159496749859,3,4,1,4,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.5285887144257788,-0.5872592400308916,2,4,0,1,-0.3049811711666697,0.42814810446120444,-0.10119701650206231,0.19612559439501392,0.0,0.0,2,0,3,1,1,7,7,0,3,6,1979.0,1,0.0,-2.196148532845085,3,3,0,-0.7407604083206012,-0.7028427666170877,1.8822291755262741,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,8,2007,9,4,1,0
20,4,1.430081337077848,0.5430876213429143,1,1,0,3,0,4,0,14,2,2,0,2,6,6,1977,1977,3,1,10,11,1,2.1171884169391415,3,4,1,2,4,4,1,0.5787635557054138,6,-0.2930252797528886,1.316032437001452,1.7980336994254924,1,0,1,5,1.5994493107285745,-0.7850250438866518,-0.10119701650206231,0.7968686496947556,0.0,0.0,2,0,3,1,4,7,7,1,5,1,1977.0,2,2.0,0.33959980507651216,5,5,2,-0.7407604083206012,1.1028547845836856,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,1,2010,0,4,0,0
50,4,0.40075622687664353,0.13118849273217573,1,1,3,3,0,4,0,7,2,2,0,0,6,4,1954,1972,1,1,14,15,3,-0.5670159496749859,3,4,1,4,0,4,5,0.005712391747915549,6,-0.2930252797528886,-0.024442570504535004,-0.13108047615769156,1,2,1,5,0.3099799916249319,0.7057781134100407,-0.10119701650206231,0.8151725305678565,0.0,0.0,2,0,4,1,4,7,7,0,3,1,1954.0,3,1.0,-0.6867745221774676,5,5,2,0.6979188769132628,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,10,2006,9,4,0,0
80,4,0.10101769377900129,-0.27327485211582275,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,13,14,3,-0.5670159496749859,3,4,2,2,4,4,2,-0.4202336841438648,6,-0.2930252797528886,-0.9711957167226853,-1.5155035903997411,1,0,1,5,-1.0890581970886901,0.7454395432598745,-0.10119701650206231,0.014365358910185418,0.0,0.0,2,1,3,1,4,7,7,1,5,3,2000.0,0,2.0,-0.3384574427926328,5,5,2,0.6821092144381654,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,4,2010,9,4,0,1
60,4,0.4812652951908767,0.21975675255955246,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2007,2007,1,1,13,14,4,0.6632443850231557,2,4,2,0,4,0,2,1.1913354895910153,6,-0.2930252797528886,-0.6389217759826614,0.4816969678510845,1,0,1,5,0.47366684914163926,2.513872709505404,-0.10119701650206231,1.9658166135925335,1.0,0.0,2,1,4,1,0,10,7,1,2,3,2007.0,0,3.0,1.4820798254587702,5,5,2,0.20781934018524323,2.020504359784079,-0.3596007501322808,-0.10333053085137019,2.70473256934242,0,3,4,1,-0.08959195989676072,10,2007,7,5,0,0
20,4,0.10101769377900129,1.6817595525645905,1,1,3,0,0,0,0,6,2,2,0,2,6,5,1953,1953,3,1,14,15,1,0.4619290575270962,3,2,1,2,4,2,0,-0.8922873249517657,5,4.844422953942307,0.7834837922537423,1.7185995863132437,1,4,1,5,2.2280797593148693,-0.7850250438866518,-0.10119701650206231,1.4215632287672455,1.0,0.0,2,0,3,1,2,7,7,2,2,2,1953.0,3,2.0,-0.1062460565360763,5,5,2,0.5714415771124836,1.0732531853836729,2.629505817412459,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,10,2007,0,0,0,1
70,4,-0.23131147989860204,-0.4016403202300933,1,1,0,3,0,4,1,6,2,2,0,5,6,8,1945,2002,2,1,14,15,3,-0.5670159496749859,3,4,1,4,4,4,0,0.73025984042981,3,0.5937609516099184,-1.0394711839980328,-0.05391590913436419,1,0,1,5,0.8249828040327004,1.2773693083047037,-0.10119701650206231,1.5035640932770007,1.0,0.0,2,1,3,1,2,9,7,1,5,5,1945.0,3,1.0,-1.3601875423214813,5,5,2,1.0299217888903083,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,7,2007,9,4,0,0
160,1,-2.0194360030254708,-1.9897839239916963,1,2,3,3,0,0,0,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,5.74645640429866,3,4,2,2,4,4,2,-0.0491775664855613,6,-0.2930252797528886,-0.570646308707314,-0.7325101897218607,1,2,1,5,-1.2745584792295606,0.9157503890856312,-0.10119701650206231,0.07404249831367213,0.0,0.0,2,1,2,1,4,5,7,1,1,5,1999.0,3,2.0,-0.1526883337873876,5,5,2,-0.7407604083206012,-0.22921717941688477,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2007,9,4,0,0
20,4,0.10101769377900129,0.5204255752202904,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,1,1,14,15,1,0.08166677225676151,3,4,1,4,4,4,3,-0.5958815504909907,1,3.6679532203343164,-0.7026455454396523,0.09133504055660495,1,4,1,5,-0.023112996292858057,-0.7850250438866518,-0.10119701650206231,-0.8155347578765847,0.0,1.0,1,0,3,1,4,6,7,1,4,1,1962.0,3,1.0,-0.8586109480073193,5,5,2,-0.7407604083206012,-0.4068267746169608,1.8822291755262741,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,9,2009,9,4,0,1
20,4,0.3596929521727422,-0.08381851911815547,1,1,3,3,0,0,0,7,2,2,0,2,5,5,2006,2007,1,1,13,14,3,-0.5670159496749859,3,4,2,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,1.2841705522729565,0.1662300614910109,1,2,1,5,0.06908925948771093,-0.7850250438866518,-0.10119701650206231,-0.7239097825132257,0.0,0.0,1,1,2,1,4,5,7,0,3,1,2007.0,3,2.0,-0.1991306110386989,5,5,2,-0.10837390931670492,0.2444084077833181,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,4,2007,7,5,0,0
60,4,0.9585085051136801,0.6447212291751802,1,1,3,3,0,0,0,20,2,2,0,5,7,5,1990,1990,3,1,10,11,3,-0.5670159496749859,3,4,2,2,4,2,2,2.258396277649805,6,-0.2930252797528886,-0.8141621419893864,1.4099413182199343,1,2,1,5,1.345819254786295,2.768172465601397,-0.10119701650206231,2.514335886308876,1.0,0.0,3,0,5,1,2,11,7,2,5,1,1990.0,3,3.0,0.5625227358828064,5,5,2,2.160312655859773,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,5,2010,9,4,0,0
60,4,-0.03701329945768772,-0.10112685381800983,1,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,13,14,3,-0.5670159496749859,2,4,2,2,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.3806585353291928,-0.734779735810782,1,0,1,5,-1.2788095833154267,0.9134173638003469,-0.10119701650206231,0.06981801048702352,0.0,0.0,2,1,3,1,2,8,7,1,2,1,2005.0,0,2.0,-0.3848997200439441,5,5,2,-0.7407604083206012,-0.34762357621693546,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2006,7,5,0,0
80,4,0.10101769377900129,1.723616714424788,1,1,0,2,0,1,2,4,2,2,0,7,6,5,1969,1969,0,3,10,11,3,-0.5670159496749859,3,4,1,4,4,1,0,1.0903379664414181,6,-0.2930252797528886,-1.2761594705525703,-0.25817505713728955,1,0,1,5,-0.33306434553174646,-0.7850250438866518,-0.10119701650206231,-1.1235454946793821,1.0,0.0,1,0,1,1,4,4,7,2,5,1,1969.0,3,2.0,0.31173443872572537,5,5,2,-0.7407604083206012,1.2212611813837364,-0.3596007501322808,5.05870692862328,-0.28593545802354126,0,3,4,1,-0.08959195989676072,10,2006,9,4,0,1
50,5,-0.8396296702695198,-0.7557096788004367,1,1,3,3,0,4,0,9,2,2,0,0,4,5,1939,1950,1,1,0,0,3,-0.5670159496749859,3,4,2,4,4,4,6,-0.9691332664786333,6,-0.2930252797528886,0.3897619309659058,-0.7257015514550965,1,2,1,5,-1.0970709540560917,0.03386683124815114,-0.10119701650206231,-0.7293858318200974,0.0,0.0,1,0,3,1,4,4,7,0,3,5,1979.0,3,1.0,-0.9700724134104665,5,5,1,-0.7407604083206012,-0.7028427666170877,1.8199561220357587,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,6,2007,9,4,0,0
20,4,0.40075622687664353,0.11858784961092991,1,1,3,3,0,0,0,12,2,2,0,2,6,7,1958,1958,3,1,8,8,1,0.18791652843523737,3,2,1,4,4,4,1,0.28235778124463884,6,-0.2930252797528886,-0.11547652687166485,0.06410048748954823,1,2,1,5,-0.05733355265932958,-0.7850250438866518,-0.10119701650206231,-0.8495410585625509,0.0,0.0,1,0,3,1,4,5,7,0,3,1,1958.0,3,1.0,-0.8586109480073193,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,2.0282719441048807,0,3,4,1,-0.08959195989676072,6,2008,9,4,0,0
120,4,-0.5480598150103279,-0.23766489335020063,1,1,3,3,0,4,0,20,2,2,4,2,6,5,1993,1993,1,1,10,11,3,-0.5670159496749859,2,4,2,2,4,4,2,-0.3104537676769111,6,-0.2930252797528886,0.7698286987986729,0.334176472071194,1,0,1,5,0.2663786169530563,-0.7850250438866518,-0.10119701650206231,-0.5278556581951009,0.0,0.0,2,0,2,1,2,5,7,0,3,1,1993.0,2,2.0,0.2652921614744141,5,5,2,-0.7407604083206012,0.22960760818331175,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,3,2008,9,4,0,0
20,4,-0.9645110109416113,1.2722836431590796,1,1,0,3,0,1,0,14,2,2,0,2,6,5,1979,1998,1,1,6,6,3,-0.5670159496749859,3,2,1,2,0,4,6,-0.9691332664786333,6,-0.2930252797528886,1.823546743748201,0.704112484565381,1,4,1,5,1.1326739961141852,-0.7850250438866518,-0.10119701650206231,0.33301582592489826,0.0,0.0,2,0,3,1,4,7,7,1,5,1,1979.0,3,2.0,-0.17590947241304325,5,5,2,0.7769671892887499,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,1,2009,9,4,0,0
190,5,-0.2818773920324846,-0.5355251669030658,1,1,3,3,0,4,0,9,2,2,1,0,6,8,1935,1982,1,1,14,15,3,-0.5670159496749859,3,1,1,4,4,0,2,0.10670991489751296,6,-0.2930252797528886,-1.207884003277223,-1.2068453223064317,1,2,0,5,-2.320840156857149,-0.7850250438866518,4.943115713094936,-1.9553744983349841,1.0,0.0,1,0,2,1,4,5,7,0,3,6,1979.0,1,0.0,-2.196148532845085,3,3,0,-0.32180435273051994,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2006,9,4,1,0
120,4,0.10101769377900129,-1.1612507243780283,1,1,0,3,0,4,0,13,2,2,4,2,6,5,1976,1976,1,1,10,11,3,-0.5670159496749859,3,4,1,2,4,4,0,-0.7056614669579444,6,-0.2930252797528886,0.9041037844401894,0.059561395311705456,1,4,1,5,-0.42855789787651327,-0.7850250438866518,-0.10119701650206231,-1.2184411597244102,0.0,0.0,2,0,2,1,4,5,7,1,5,1,1977.0,2,2.0,-0.1526883337873876,5,5,2,-0.7407604083206012,2.331321151384212,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,2,2007,9,4,0,1
45,5,-0.5480598150103279,-1.3888730543581864,1,1,0,0,0,4,0,17,1,2,0,1,5,7,1930,1950,1,1,15,15,3,-0.5670159496749859,3,2,0,4,4,4,3,-0.7144438602753007,6,-0.2930252797528886,-0.010787477049465527,-0.8618743167903801,1,0,1,5,-0.8356364535779398,-0.7850250438866518,-0.10119701650206231,-1.6229709873444782,0.0,0.0,1,0,3,1,4,5,7,1,5,6,1979.0,1,0.0,-2.196148532845085,3,3,0,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2007,9,4,1,0
60,4,0.14567787428566223,-0.3141890319644892,1,1,3,3,0,4,0,12,4,2,0,5,6,5,1966,1966,1,1,13,14,1,0.9204806368236763,3,4,1,4,4,4,1,0.15501307814297258,6,-0.2930252797528886,-0.93933383199419,-0.8891088698574368,1,4,1,5,-1.5824981825125175,0.8200963523889734,-0.10119701650206231,-0.1673707969474057,0.0,0.0,1,1,3,1,4,6,7,1,1,1,1966.0,2,2.0,-0.09231337336068292,5,5,2,0.745347864338555,0.895643590183597,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2006,9,4,0,0
20,4,0.14567787428566223,0.014102015126310673,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1958,1991,1,1,10,11,1,-0.09168809308706755,3,4,1,4,4,4,5,0.27577098625662166,1,-0.127491849898498,-0.33623387106195474,-0.09930683091279205,1,4,1,0,-0.13574100237824666,-0.7850250438866518,-0.10119701650206231,-0.9274575974582683,0.0,1.0,1,1,3,1,0,6,7,0,3,0,1998.0,2,2.0,1.2870222610032627,5,5,2,-0.7407604083206012,0.4812212013834195,-0.3596007501322808,7.044105951498146,-0.28593545802354126,0,3,3,1,-0.08959195989676072,7,2006,9,0,0,0
60,4,0.889760262885016,0.914359797228917,1,1,3,3,0,0,0,12,2,2,0,5,7,6,1966,1966,1,1,8,8,1,1.1609406113328584,3,4,1,4,4,4,5,0.007907990077254623,6,-0.2930252797528886,-0.18602784305619047,-0.28994870238218906,1,0,1,5,0.3099799916249319,1.410351749565911,-0.10119701650206231,1.279369021339612,0.0,0.0,2,1,4,1,2,8,7,2,2,1,1966.0,0,2.0,0.0655903692937755,5,5,2,0.08924687162201268,0.2740100069833308,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,0,1,-0.08959195989676072,5,2006,9,4,0,0
60,4,0.10101769377900129,0.6204843060733954,1,1,0,3,0,0,0,8,2,2,0,5,6,5,2000,2000,1,1,13,14,1,-0.343332252457142,2,4,2,2,4,4,2,0.556807572412023,6,-0.2930252797528886,-0.6002323445266312,-0.13561956833553435,1,0,1,5,-0.2282826290254383,1.6226570505267859,-0.10119701650206231,1.128787333032026,1.0,0.0,2,1,3,1,2,7,7,1,5,3,2000.0,2,2.0,-0.3848997200439441,5,5,2,-0.5510444586194323,0.007595614183216661,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2009,9,4,0,1
20,4,0.40075622687664353,-0.3670928910407498,1,1,3,3,0,0,0,12,2,2,0,2,5,6,1959,2002,1,1,8,8,3,-0.5670159496749859,3,4,1,4,4,4,5,-0.07991594309630834,6,-0.2930252797528886,0.22134911168671556,0.025518203977884558,1,2,1,5,0.5805090262231861,-0.7850250438866518,-0.10119701650206231,-0.2156920265508177,1.0,0.0,1,0,3,1,2,7,7,0,3,5,1974.0,3,2.0,0.7018495676367403,5,5,2,-0.7407604083206012,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,7,2007,9,4,0,0
20,4,0.10101769377900129,-0.5145213098789543,1,1,0,3,0,4,0,23,2,2,0,2,8,5,2001,2002,1,1,13,14,1,0.1935086208656835,2,4,2,0,4,4,2,1.237443054507136,6,-0.2930252797528886,-0.6798870563478698,0.4885056061178487,1,0,1,5,0.5073033347784317,-0.7850250438866518,-0.10119701650206231,-0.2884393754990507,1.0,0.0,2,0,2,1,2,6,7,0,3,1,2001.0,0,2.0,-0.008717274308322578,5,5,2,0.7769671892887499,-0.33282277661692916,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,4,1,-0.08959195989676072,6,2009,9,4,0,1
20,4,0.5207389787793489,0.2912585998812211,1,1,0,3,0,4,0,19,2,2,0,2,5,6,1968,1993,1,1,10,11,3,-0.5670159496749859,3,4,1,4,4,4,5,0.28235778124463884,6,-0.2930252797528886,0.7516219075252469,0.928797547368599,1,2,1,5,1.385663333317506,-0.7850250438866518,-0.10119701650206231,0.584421191143,0.0,0.0,2,1,3,1,4,7,2,1,5,1,1968.0,2,2.0,-0.1526883337873876,5,5,2,-0.7407604083206012,0.7180339949835209,2.442686656940913,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,7,2006,9,4,0,0
20,4,0.5981904076258227,0.30355489326474827,1,1,3,3,0,4,0,14,2,2,0,2,7,6,1970,1970,3,1,10,11,1,1.0435066702934905,3,4,2,4,4,4,6,-0.9691332664786333,6,-0.2930252797528886,1.6915475070158625,0.5724788114079402,1,2,1,5,1.3146756677009623,-0.7850250438866518,-0.10119701650206231,0.5138779809128996,0.0,0.0,2,0,3,1,4,7,7,1,2,1,1970.0,3,2.0,0.2652921614744141,5,5,2,0.033913052959171755,-0.7028427666170877,-0.3596007501322808,-0.10333053085137019,-0.28593545802354126,0,3,2,1,-0.08959195989676072,5,2008,9,4,0,0
